calcPhase t x y theta P11 P12 P13 P22 P23 P33 U1 U2 y1 y2
2 8.500000 469.467644 275.801995 0.922282 13686.209402 -17114.384140 -124.419851 41676.494058 189.288885 1.675352 0.000000 0.000000 0.000000 50.000000 
3 8.500000 467.979139 279.426762 0.938745 6659.269331 -2.566167 -46.700335 6.249063 0.028382 0.815757 0.000000 0.000000 0.000000 0.000000 
1 8.550000 469.531008 281.546046 0.945446 6881.678386 -49.682728 -48.437600 46.246332 1.282717 0.834182 2.626721 0.006701 0.000000 0.000000 
1 8.600000 471.068641 283.675681 0.938745 7110.899349 -102.770965 -50.205469 89.849466 2.577258 0.852607 2.626721 -0.006701 0.000000 0.000000 
1 8.650000 472.842205 286.097720 0.938745 7379.268454 -174.175801 -52.270517 139.286193 4.089412 0.871032 3.001966 0.000000 0.000000 0.000000 
1 8.700000 474.615769 288.519759 0.938745 7657.748898 -252.984776 -54.380191 194.144680 5.634244 0.889458 3.001966 -0.000000 0.000000 0.000000 
1 8.750000 476.167638 290.639043 0.932044 7911.600660 -325.308276 -56.255913 251.215958 7.027165 0.907883 2.626721 -0.006701 0.000000 0.000000 
1 8.800000 477.957392 293.049143 0.932044 8208.577122 -419.187911 -58.444001 316.520970 8.652052 0.926308 3.001966 0.000000 0.000000 0.000000 
1 8.850000 480.194584 296.061768 0.932044 8589.662134 -554.590007 -61.234620 397.112849 10.724381 0.944733 3.752458 0.000000 0.000000 0.000000 
1 8.900000 482.208057 298.773131 0.925344 8947.846378 -685.337950 -63.783330 481.459030 12.643697 0.963158 3.377212 -0.006701 0.000000 0.000000 
1 8.950000 484.239653 301.470941 0.918643 9318.474212 -827.435415 -66.368578 573.833845 14.617813 0.981583 3.377212 -0.006701 0.000000 0.000000 
1 9.000000 486.517017 304.453314 0.918643 9744.359125 -1000.972663 -69.296026 682.003751 16.853236 1.000008 3.752458 0.000000 0.000000 0.000000 
1 9.050000 489.022118 307.733925 0.911942 10228.997831 -1211.367740 -72.559805 809.691515 19.380284 1.018434 4.127704 -0.006701 0.000000 0.000000 
1 9.100000 491.549145 310.997677 0.918643 10737.321990 -1437.215458 -75.900889 949.680717 21.931563 1.036859 4.127704 0.006701 0.000000 0.000000 
1 9.150000 494.054246 314.278288 0.911942 11265.466488 -1681.179525 -79.284938 1103.269943 24.551733 1.055284 4.127704 -0.006701 0.000000 0.000000 
1 9.200000 496.811003 317.838743 0.911942 11865.081772 -1969.551837 -83.042230 1282.780786 27.460894 1.073709 4.502949 0.000000 0.000000 0.000000 
1 9.250000 499.567759 321.399199 0.911942 12491.685970 -2278.820877 -86.865123 1478.471353 30.420849 1.092134 4.502949 0.000000 0.000000 0.000000 
1 9.300000 502.094787 324.662950 0.918643 13094.663695 -2577.330347 -90.447991 1674.238519 33.156755 1.110559 4.127704 0.006701 0.000000 0.000000 
1 9.350000 505.055360 328.540036 0.925344 13837.359579 -2956.892237 -94.775659 1915.272561 36.415722 1.128984 4.878195 0.006701 0.000000 0.000000 
1 9.400000 507.764155 332.137116 0.925344 14554.708321 -3327.844494 -98.836707 2157.713682 39.473909 1.147410 4.502949 0.000000 0.000000 0.000000 
1 9.450000 510.698683 336.033953 0.932044 15367.016490 -3755.304777 -103.330436 2434.270003 42.810978 1.165835 4.878195 0.006701 0.000000 0.000000 
1 9.500000 513.607032 339.950366 0.938745 16218.622853 -4207.285185 -107.918944 2728.332625 46.170962 1.184260 4.878195 0.006701 0.000000 0.000000 
1 9.550000 516.267379 343.583424 0.938745 17038.573937 -4646.032335 -112.221429 3019.988603 49.321504 1.202685 4.502949 0.000000 0.000000 0.000000 
1 9.600000 519.149420 347.519237 0.945446 17964.866405 -5147.720668 -116.978093 3349.462516 52.755896 1.221110 4.878195 0.006701 0.000000 0.000000 
1 9.650000 521.785363 351.170040 0.958848 18862.839350 -5629.237812 -121.478861 3669.282263 55.914639 1.239535 4.502949 0.013402 0.000000 0.000000 
1 9.700000 524.587708 355.162990 0.965549 19876.151055 -6177.480826 -126.451428 4028.292389 59.355003 1.257960 4.878195 0.006701 0.000000 0.000000 
1 9.750000 527.149732 358.866041 0.978950 20856.814594 -6702.017905 -131.152492 4374.248032 62.515212 1.276386 4.502949 0.013402 0.000000 0.000000 
1 9.800000 529.452554 362.291672 0.985651 21792.141683 -7199.543972 -135.544516 4706.083034 65.425136 1.294811 4.127704 0.006701 0.000000 0.000000 
1 9.850000 531.939625 366.045474 0.999053 22854.185237 -7763.209416 -140.447699 5073.455806 68.579997 1.313236 4.502949 0.013402 0.000000 0.000000 
1 9.900000 534.376168 369.832269 1.012454 23962.326562 -8346.174452 -145.463088 5449.698903 71.712821 1.331661 4.502949 0.013402 0.000000 0.000000 
1 9.950000 536.364148 373.014858 1.025856 24925.131313 -8841.943059 -149.736315 5775.977066 74.303103 1.350086 3.752458 0.013402 0.000000 0.000000 
1 10.000000 538.503814 376.544698 1.045958 26026.622958 -9401.979402 -154.559006 6132.385558 77.095459 1.368511 4.127704 0.020102 0.000000 0.000000 
1 10.050000 540.572094 380.116834 1.052659 27166.864117 -9979.573117 -159.466372 6496.925245 79.893103 1.386936 4.127704 0.006701 0.000000 0.000000 
1 10.100000 542.430546 383.376757 1.066061 28242.884422 -10515.161188 -164.021814 6835.709243 82.409836 1.405362 3.752458 0.013402 0.000000 0.000000 
2 10.100000 542.430546 383.376757 1.066061 28242.884422 -10515.161188 -164.021814 6835.709243 82.409836 1.405362 0.000000 0.000000 0.000000 -50.000000 
3 10.100000 536.467503 385.676113 1.102373 144.331900 319.674743 7.083968 2657.783368 16.431239 0.363415 0.000000 0.000000 0.000000 0.000000 
1 10.150000 538.161664 389.024360 1.115774 111.865730 296.763155 5.859023 2759.587610 17.030560 0.381840 3.752458 0.013402 0.000000 0.000000 
2 10.150000 538.161664 389.024360 1.115774 111.865730 296.763155 5.859023 2759.587610 17.030560 0.381840 0.000000 0.000000 0.000000 -50.000000 
3 10.150000 541.497936 402.927194 1.545157 101.760237 254.651785 4.558432 2584.102114 11.610766 0.214452 0.000000 0.000000 0.000000 0.000000 
1 10.200000 541.594135 406.678419 1.558559 70.580043 211.965522 3.753769 2642.941471 11.620614 0.232877 3.752458 0.013402 0.000000 0.000000 
1 10.250000 541.640053 410.430596 1.571961 45.687550 168.279830 2.879907 2700.621106 11.619596 0.251303 3.752458 0.013402 0.000000 0.000000 
1 10.300000 541.636121 413.807806 1.578661 29.105684 128.530811 2.031231 2757.781682 11.612921 0.269728 3.377212 0.006701 0.000000 0.000000 
1 10.350000 541.609559 417.184913 1.598764 18.510428 87.605856 1.120660 2813.326702 11.587448 0.288153 3.377212 0.020102 0.000000 0.000000 
1 10.400000 541.515119 420.560805 1.605465 14.297582 46.477187 0.148091 2868.329650 11.553717 0.306578 3.377212 0.006701 0.000000 0.000000 
1 10.450000 541.398060 423.935987 1.612166 16.887712 5.227386 -0.886402 2922.790570 11.510897 0.325003 3.377212 0.006701 0.000000 0.000000 
1 10.500000 541.273907 426.935385 1.625567 25.294878 -32.128758 -1.860587 2976.624080 11.457486 0.343428 3.001966 0.013402 0.000000 0.000000 
1 10.550000 541.089026 430.307533 1.632268 41.958614 -73.666805 -3.018227 3029.447828 11.386234 0.361853 3.377212 0.006701 0.000000 0.000000 
1 10.600000 540.881554 433.678366 1.638969 66.673756 -114.983266 -4.237444 3081.741195 11.302988 0.380279 3.377212 0.006701 0.000000 0.000000 
1 10.650000 540.677061 436.673360 1.652370 95.818367 -152.179354 -5.375231 3133.631878 11.209968 0.398704 3.001966 0.013402 0.000000 0.000000 
1 10.700000 540.401874 440.039341 1.659071 136.944777 -192.964821 -6.716495 3184.324157 11.091259 0.417129 3.377212 0.006701 0.000000 0.000000 
1 10.750000 540.137219 443.029619 1.659071 181.292103 -229.097283 -7.963826 3235.814833 10.980865 0.435554 3.001966 -0.000000 0.000000 0.000000 
1 10.800000 539.872565 446.019896 1.672473 233.339418 -264.902855 -9.264592 3286.349401 10.848149 0.453979 3.001966 0.013402 0.000000 0.000000 
1 10.850000 539.567861 449.006359 1.672473 293.320441 -299.898964 -10.620383 3336.966558 10.709820 0.472404 3.001966 -0.000000 0.000000 0.000000 
1 10.900000 539.263157 451.992821 1.672473 361.563838 -334.052076 -12.031201 3387.669724 10.565877 0.490829 3.001966 -0.000000 0.000000 0.000000 
1 10.950000 538.958453 454.979283 1.685875 438.447348 -367.499823 -13.494909 3437.463375 10.396688 0.509255 3.001966 0.013402 0.000000 0.000000 
1 11.000000 538.613754 457.961394 1.685875 524.224589 -399.919553 -15.013562 3487.375854 10.221149 0.527680 3.001966 -0.000000 0.000000 0.000000 
1 11.050000 538.312142 460.570741 1.692575 606.953087 -428.306330 -16.389364 3537.835235 10.052772 0.546105 2.626721 0.006701 0.000000 0.000000 
1 11.100000 537.947469 463.550475 1.692575 710.326418 -458.657915 -18.016611 3587.504473 9.853622 0.564530 3.001966 0.000000 0.000000 0.000000 
1 11.150000 537.537211 466.902676 1.699276 838.296889 -490.389540 -19.907435 3635.915323 9.609344 0.582955 3.377212 0.006701 0.000000 0.000000 
1 11.200000 537.200658 469.507746 1.705977 946.923923 -515.532042 -21.424725 3685.916718 9.402977 0.601380 2.626721 0.006701 0.000000 0.000000 
1 11.250000 536.796085 472.482326 1.705977 1080.753569 -541.826454 -23.213579 3735.138554 9.159674 0.619805 3.001966 0.000000 0.000000 0.000000 
1 11.300000 536.391512 475.456905 1.705977 1225.388415 -566.651249 -25.057239 3784.560272 8.908918 0.638231 3.001966 -0.000000 0.000000 0.000000 
1 11.350000 535.986939 478.431485 1.705977 1381.154518 -589.962080 -26.955707 3834.187905 8.650707 0.656656 3.001966 -0.000000 0.000000 0.000000 
1 11.400000 535.531795 481.777886 1.712678 1569.890440 -613.050969 -29.151088 3882.701114 8.337116 0.675081 3.377212 0.006701 0.000000 0.000000 
1 11.450000 535.107299 484.749688 1.712678 1750.270365 -632.689593 -31.157295 3932.370496 8.050547 0.693506 3.001966 -0.000000 0.000000 0.000000 
1 11.500000 534.735865 487.350014 1.719379 1918.096262 -649.246560 -32.958870 3982.729441 7.780877 0.711931 2.626721 0.006701 0.000000 0.000000 
1 11.550000 534.235915 490.690016 1.712678 2147.590500 -666.472257 -35.339053 4032.086044 7.440889 0.730356 3.377212 -0.006701 0.000000 0.000000 
1 11.600000 533.811419 493.661818 1.712678 2365.237403 -680.750976 -37.509527 4082.526276 7.130856 0.748781 3.001966 -0.000000 0.000000 0.000000 
1 11.650000 533.386924 496.633620 1.712678 2595.947467 -693.163736 -39.734757 4133.233043 6.813001 0.767207 3.001966 0.000000 0.000000 0.000000 
1 11.700000 532.909366 499.976896 1.719379 2871.200703 -703.232160 -42.297228 4183.127482 6.429437 0.785632 3.377212 0.006701 0.000000 0.000000 
1 11.750000 532.464966 502.945787 1.719379 3130.543441 -710.946508 -44.629683 4234.083148 6.080302 0.804057 3.001966 -0.000000 0.000000 0.000000 
1 11.800000 531.965016 506.285789 1.726079 3438.697633 -715.350609 -47.312480 4284.349937 5.660328 0.822482 3.377212 0.006701 0.000000 0.000000 
1 11.850000 531.442697 509.622365 1.732780 3764.722574 -716.150705 -50.053814 4334.706324 5.212351 0.840907 3.377212 0.006701 0.000000 0.000000 
1 11.900000 530.898033 512.955367 1.739481 4108.957933 -713.099868 -52.853427 4385.218636 4.735568 0.859332 3.377212 0.006701 0.000000 0.000000 
1 11.950000 530.268048 516.654564 1.739481 4513.376184 -704.881161 -56.032267 4435.745663 4.194202 0.877757 3.752458 -0.000000 0.000000 0.000000 
1 12.000000 529.701061 519.983842 1.746182 4897.501688 -694.017153 -58.951164 4487.129372 3.676955 0.896183 3.377212 0.006701 0.000000 0.000000 
1 12.050000 529.111779 523.309245 1.752883 5300.881121 -678.647862 -61.927727 4538.853809 3.128893 0.914608 3.377212 0.006701 0.000000 0.000000 
1 12.100000 528.500227 526.630625 1.759584 5723.834619 -658.505753 -64.961671 4591.001297 2.549220 0.933033 3.377212 0.006701 0.000000 0.000000 
1 12.150000 527.796012 530.316412 1.772985 6216.373439 -627.707478 -68.391517 4643.140339 1.846137 0.951458 3.752458 0.013402 0.000000 0.000000 
1 12.200000 527.042466 533.992430 1.772985 6734.377588 -591.689070 -71.889093 4696.349455 1.129169 0.969883 3.752458 -0.000000 0.000000 0.000000 
1 12.250000 526.288919 537.668448 1.786387 7277.085547 -547.340519 -75.444287 4750.298553 0.350603 0.988308 3.752458 0.013402 0.000000 0.000000 
1 12.300000 525.405903 541.700596 1.793088 7903.412954 -488.900991 -79.423355 4805.451689 -0.548772 1.006733 4.127704 0.006701 0.000000 0.000000 
1 12.350000 524.578617 545.360724 1.806489 8499.552548 -427.204108 -83.096637 4861.816863 -1.430934 1.025159 3.752458 0.013402 0.000000 0.000000 
1 12.400000 523.614729 549.374308 1.813190 9185.284078 -348.535154 -87.204483 4920.110891 -2.446621 1.043584 4.127704 0.006701 0.000000 0.000000 
1 12.450000 522.714038 553.017068 1.826592 9835.904617 -267.405497 -90.993069 4979.779664 -3.437429 1.062009 3.752458 0.013402 0.000000 0.000000 
1 12.500000 521.574724 557.373502 1.839993 10649.963223 -152.804795 -95.603011 5043.230297 -4.709283 1.080434 4.502949 0.013402 0.000000 0.000000 
1 12.550000 520.476930 561.352545 1.846694 11430.686830 -36.922345 -99.894060 5108.680308 -5.924157 1.098859 4.127704 0.006701 0.000000 0.000000 
1 12.600000 519.250278 565.685198 1.860096 12318.107605 107.263062 -104.636544 5178.792778 -7.335757 1.117284 4.502949 0.013402 0.000000 0.000000 
1 12.650000 518.072723 569.641370 1.866797 13166.691131 251.402116 -109.047798 5250.942388 -8.681010 1.135709 4.127704 0.006701 0.000000 0.000000 
1 12.700000 516.649769 574.307417 1.873497 14211.992227 441.649201 -114.336124 5331.238285 -10.332545 1.154135 4.878195 0.006701 0.000000 0.000000 
1 12.750000 515.419302 578.247454 1.880198 15134.261680 614.920813 -118.873838 5411.458276 -11.783108 1.172560 4.127704 0.006701 0.000000 0.000000 
1 12.800000 514.048204 582.536584 1.893600 16176.730064 824.814644 -123.881103 5499.480715 -13.458057 1.190985 4.502949 0.013402 0.000000 0.000000 
1 12.850000 512.619748 586.806956 1.893600 17262.300212 1049.126178 -128.967051 5592.325930 -15.159325 1.209410 4.502949 -0.000000 0.000000 0.000000 
1 12.900000 511.191293 591.077327 1.907002 18386.880489 1294.795831 -134.108065 5691.527385 -16.955971 1.227835 4.502949 0.013402 0.000000 0.000000 
1 12.950000 509.705738 595.328171 1.907002 19555.501005 1555.856355 -139.327401 5796.107533 -18.779987 1.246260 4.502949 -0.000000 0.000000 0.000000 
1 13.000000 508.343979 599.224779 1.913702 20664.107676 1810.652716 -144.172108 5901.884356 -20.509595 1.264685 4.127704 0.006701 0.000000 0.000000 
1 13.050000 506.956141 603.112174 1.920403 21808.107732 2082.367417 -149.076568 6013.409696 -22.297678 1.283111 4.127704 0.006701 0.000000 0.000000 
1 13.100000 505.542285 606.990183 1.927104 22987.729469 2371.524304 -154.040214 6131.029331 -24.145114 1.301536 4.127704 0.006701 0.000000 0.000000 
1 13.150000 504.102475 610.858630 1.933805 24203.188275 2678.650690 -159.062467 6255.100073 -26.052773 1.319961 4.127704 0.006701 0.000000 0.000000 
1 13.200000 502.636776 614.717343 1.940506 25454.686504 3004.277122 -164.142739 6385.989871 -28.021525 1.338386 4.127704 0.006701 0.000000 0.000000 
1 13.250000 501.145254 618.566148 1.947206 26742.413349 3348.937151 -169.280433 6524.077907 -30.052230 1.356811 4.127704 0.006701 0.000000 0.000000 
1 13.300000 499.903843 621.706922 1.953907 27824.303143 3642.108744 -173.530488 6651.825178 -31.765106 1.375236 3.377212 0.006701 0.000000 0.000000 
1 13.350000 498.641416 624.839307 1.960608 28930.236019 3949.248482 -177.826528 6785.061284 -33.530069 1.393661 3.377212 0.006701 0.000000 0.000000 
1 13.400000 497.358027 627.963163 1.967309 30060.304311 4270.717273 -182.168043 6924.061147 -35.347810 1.412087 3.377212 0.006701 0.000000 0.000000 
1 13.450000 496.053735 631.078349 1.974010 31214.591241 4606.877381 -186.554515 7069.107452 -37.219019 1.430512 3.377212 0.006701 0.000000 0.000000 
1 13.500000 495.023072 633.494419 1.980711 32130.931533 4874.320450 -190.000775 7197.202989 -38.716519 1.448937 2.626721 0.006701 0.000000 0.000000 
2 13.500000 495.023072 633.494419 1.980711 32130.931533 4874.320450 -190.000775 7197.202989 -38.716519 1.448937 0.000000 0.000000 0.000000 50.000000 
3 13.500000 491.364200 628.091892 2.009773 28832.652238 4.229153 -163.802684 6.244577 -0.033592 1.240847 0.000000 0.000000 0.000000 0.000000 
1 13.550000 490.088325 630.809233 2.023174 29737.271941 200.938072 -167.152968 55.210719 -1.661802 1.259272 3.001966 0.013402 0.000000 0.000000 
1 13.600000 488.940170 633.171732 2.029875 30542.807987 379.908741 -170.118241 107.220782 -3.127542 1.277697 2.626721 0.006701 0.000000 0.000000 
1 13.650000 487.942491 635.190092 2.043277 31242.019431 539.698053 -172.679778 160.785427 -4.436719 1.296122 2.251475 0.013402 0.000000 0.000000 
2 13.650000 487.942491 635.190092 2.043277 31242.019431 539.698053 -172.679778 160.785427 -4.436719 1.296122 0.000000 0.000000 0.000000 -50.000000 
3 13.650000 632.309320 632.310439 0.976971 13619.041942 891.219603 -42.514976 153.773706 -7.033087 0.334714 0.000000 0.000000 0.000000 0.000000 
1 13.700000 633.569100 634.176476 0.990373 13797.694615 877.688363 -43.145159 177.322363 -6.619830 0.353139 2.251475 0.013402 0.000000 0.000000 
1 13.750000 635.009536 636.373020 0.997074 14006.804297 856.010636 -43.924235 199.923974 -6.116365 0.371564 2.626721 0.006701 0.000000 0.000000 
1 13.800000 636.231552 638.264003 1.010475 14192.019676 840.282123 -44.632878 227.279782 -5.671765 0.389989 2.251475 0.013402 0.000000 0.000000 
1 13.850000 637.627544 640.489057 1.017176 14409.391070 815.952926 -45.504254 254.166154 -5.133170 0.408414 2.626721 0.006701 0.000000 0.000000 
1 13.900000 638.811302 642.404222 1.030578 14601.922875 797.744129 -46.292843 285.321989 -4.660232 0.426839 2.251475 0.013402 0.000000 0.000000 
1 13.950000 639.969288 644.335078 1.030578 14797.568678 777.667783 -47.117009 317.597843 -4.165957 0.445265 2.251475 0.000000 0.000000 0.000000 
1 14.000000 641.127274 646.265934 1.043979 14997.260236 756.570325 -47.983583 351.911247 -3.661915 0.463690 2.251475 0.013402 0.000000 0.000000 
1 14.050000 642.447948 648.536503 1.037279 15231.622399 724.653768 -49.032296 385.791890 -3.042491 0.482115 2.626721 -0.006701 0.000000 0.000000 
1 14.100000 643.783807 650.798171 1.043979 15471.376938 690.473032 -50.126970 421.771112 -2.405774 0.500540 2.626721 0.006701 0.000000 0.000000 
1 14.150000 645.104481 653.068739 1.050680 15716.764409 653.948839 -51.267885 459.852827 -1.752354 0.518965 2.626721 0.006701 0.000000 0.000000 
1 14.200000 646.409911 655.348106 1.043979 15966.861046 613.775773 -52.446231 499.304023 -1.066970 0.537390 2.626721 -0.006701 0.000000 0.000000 
1 14.250000 647.919253 657.943041 1.043979 16257.275461 560.392909 -53.840724 540.482017 -0.255865 0.555815 3.001966 0.000000 0.000000 0.000000 
1 14.300000 649.617262 660.862344 1.037279 16590.042138 491.189415 -55.456957 584.079499 0.698767 0.574241 3.377212 -0.006701 0.000000 0.000000 
1 14.350000 651.334795 663.770202 1.043979 16933.333881 417.249023 -57.133339 631.282799 1.673833 0.592666 3.377212 0.006701 0.000000 0.000000 
1 14.400000 653.032805 666.689504 1.037279 17285.561068 336.595025 -58.856727 681.617625 2.691756 0.611091 3.377212 -0.006701 0.000000 0.000000 
1 14.450000 654.941175 669.920459 1.037279 17687.211519 237.111418 -60.831134 736.953656 3.857943 0.629516 3.752458 -0.000000 0.000000 0.000000 
1 14.500000 657.040382 673.474508 1.043979 18143.927810 117.551517 -63.077269 798.852747 5.164406 0.647941 4.127704 0.006701 0.000000 0.000000 
1 14.550000 659.115726 677.042544 1.037279 18615.416073 -12.747726 -65.380085 866.227107 6.524569 0.666366 4.127704 -0.006701 0.000000 0.000000 
1 14.600000 661.214933 680.596594 1.043979 19105.063143 -151.535758 -67.757704 939.353250 7.907509 0.684791 4.127704 0.006701 0.000000 0.000000 
1 14.650000 663.290278 684.164630 1.037279 19610.285861 -301.684252 -70.191486 1018.406677 9.345028 0.703217 4.127704 -0.006701 0.000000 0.000000 
1 14.700000 665.389485 687.718679 1.043979 20134.736578 -460.793975 -72.700589 1103.398386 10.804445 0.721642 4.127704 0.006701 0.000000 0.000000 
1 14.750000 667.653498 691.611082 1.043979 20726.236643 -648.691241 -75.509509 1199.194747 12.438251 0.740067 4.502949 -0.000000 0.000000 0.000000 
1 14.800000 669.728843 695.179118 1.050680 21290.932229 -828.661845 -78.160327 1296.850356 13.956416 0.758492 4.127704 0.006701 0.000000 0.000000 
1 14.850000 671.966723 699.086604 1.050680 21927.605409 -1039.823591 -81.124124 1406.624387 15.653830 0.776917 4.502949 0.000000 0.000000 0.000000 
1 14.900000 674.204602 702.994090 1.064082 22592.048921 -1260.902780 -84.182945 1522.924122 17.351638 0.795342 4.502949 0.013402 0.000000 0.000000 
1 14.950000 676.389916 706.931216 1.064082 23280.863963 -1495.509460 -87.314307 1646.732332 19.089710 0.813767 4.502949 0.000000 0.000000 0.000000 
1 15.000000 678.393120 710.540248 1.070783 23937.393624 -1718.974956 -90.262077 1769.975115 20.700137 0.832193 4.127704 0.006701 0.000000 0.000000 
1 15.050000 680.372096 714.162622 1.077484 24617.655297 -1952.477064 -93.287558 1898.902105 22.326789 0.850618 4.127704 0.006701 0.000000 0.000000 
1 15.100000 682.326755 717.798175 1.084184 25322.346681 -2196.113198 -96.391096 2033.409715 23.968698 0.869043 4.127704 0.006701 0.000000 0.000000 
1 15.150000 684.081531 721.115056 1.097586 25987.955073 -2422.540345 -99.293785 2163.712222 25.454907 0.887468 3.752458 0.013402 0.000000 0.000000 
1 15.200000 685.962716 724.789165 1.104287 26743.825053 -2683.587265 -102.565554 2307.378740 27.102513 0.905893 4.127704 0.006701 0.000000 0.000000 
1 15.250000 687.650465 728.140649 1.117688 27457.280853 -2925.787003 -105.621857 2445.573206 28.590608 0.924318 3.752458 0.013402 0.000000 0.000000 
1 15.300000 689.128880 731.177070 1.137791 28123.713217 -3145.114809 -108.455378 2576.067755 29.900442 0.942743 3.377212 0.020102 0.000000 0.000000 
1 15.350000 690.703414 734.583209 1.151193 28887.713632 -3396.823437 -111.686097 2717.882474 31.341658 0.961169 3.752458 0.013402 0.000000 0.000000 
1 15.400000 692.079286 737.667449 1.171295 29600.731484 -3624.269922 -114.676556 2850.921204 32.604246 0.979594 3.377212 0.020102 0.000000 0.000000 
1 15.450000 693.392883 740.778723 1.191397 30337.789641 -3853.953092 -117.749591 2983.871499 33.829514 0.998019 3.377212 0.020102 0.000000 0.000000 
1 15.500000 694.643675 743.915773 1.211500 31099.453387 -4085.459847 -120.904885 3116.260158 35.014642 1.016444 3.377212 0.020102 0.000000 0.000000 
1 15.550000 695.699213 746.726047 1.238303 31799.941436 -4288.282827 -123.789100 3237.479188 36.010598 1.034869 3.001966 0.026803 0.000000 0.000000 
1 15.600000 696.801537 749.918294 1.258406 32611.744498 -4519.050437 -127.114921 3365.670852 37.084724 1.053294 3.377212 0.020102 0.000000 0.000000 
1 15.650000 697.839471 753.132054 1.278508 33449.730708 -4750.051676 -130.521248 3491.828209 38.109710 1.071719 3.377212 0.020102 0.000000 0.000000 
1 15.700000 698.704471 756.006698 1.305311 34218.887924 -4951.068364 -133.625798 3606.330637 38.953848 1.090145 3.001966 0.026803 0.000000 0.000000 
1 15.750000 699.590574 759.265591 1.325414 35109.526260 -5177.625732 -137.197162 3725.352595 39.848222 1.108570 3.377212 0.020102 0.000000 0.000000 
1 15.800000 700.502149 762.905642 1.352217 36132.273007 -5426.306176 -141.258046 3845.999417 40.750258 1.126995 3.752458 0.026803 0.000000 0.000000 
1 15.850000 701.234474 766.202499 1.372319 37082.259309 -5646.606575 -144.989425 3956.305660 41.500731 1.145420 3.377212 0.020102 0.000000 0.000000 
1 15.900000 701.974370 769.881288 1.385721 38169.349143 -5892.262190 -149.214164 4069.991318 42.291677 1.163845 3.752458 0.013402 0.000000 0.000000 
1 15.950000 702.595846 773.200826 1.405824 39177.995738 -6108.698798 -153.091350 4173.484187 42.937173 1.182270 3.377212 0.020102 0.000000 0.000000 
1 16.000000 703.273720 777.272487 1.425926 40449.515967 -6369.923462 -157.920292 4281.652876 43.641679 1.200695 4.127704 0.020102 0.000000 0.000000 
1 16.050000 703.869612 781.356952 1.432627 41761.953180 -6633.034191 -162.829174 4388.347542 44.324286 1.219121 4.127704 0.006701 0.000000 0.000000 
1 16.100000 704.438122 785.445317 1.452729 43118.100940 -6889.558690 -167.826310 4488.717468 44.917040 1.237546 4.127704 0.020102 0.000000 0.000000 
1 16.150000 704.924336 789.544285 1.459430 44516.531211 -7146.749534 -172.902887 4587.255698 45.484748 1.255971 4.127704 0.006701 0.000000 0.000000 
1 16.200000 705.466480 794.392260 1.466131 46224.400355 -7452.639946 -178.996230 4691.094779 46.124849 1.274396 4.878195 0.006701 0.000000 0.000000 
1 16.250000 705.936922 798.870568 1.479533 47855.819308 -7730.032071 -184.710889 4786.468694 46.647843 1.292821 4.502949 0.013402 0.000000 0.000000 
1 16.300000 706.381507 803.728462 1.486233 49682.449090 -8030.607664 -190.994988 4882.497184 47.180515 1.311246 4.878195 0.006701 0.000000 0.000000 
1 16.350000 706.825224 808.963131 1.486233 51718.382777 -8360.512535 -197.858928 4981.993998 47.762338 1.329671 5.253441 0.000000 0.000000 0.000000 
1 16.400000 707.205553 813.449990 1.486233 53521.094033 -8647.473056 -203.824977 5075.886180 48.268050 1.348097 4.502949 -0.000000 0.000000 0.000000 
1 16.450000 707.617576 818.310754 1.492934 55535.901079 -8957.567545 -210.381331 5170.141872 48.779576 1.366522 4.878195 0.006701 0.000000 0.000000 
1 16.500000 708.026207 823.548278 1.492934 57777.491422 -9297.463911 -217.538523 5267.667388 49.337979 1.384947 5.253441 0.000000 0.000000 0.000000 
1 16.550000 708.405650 828.411694 1.499635 59927.593436 -9611.226840 -224.277465 5359.548483 49.818342 1.403372 4.878195 0.006701 0.000000 0.000000 
1 16.600000 708.752496 833.277543 1.492934 62142.645806 -9936.723599 -231.102647 5454.988628 50.350841 1.421797 4.878195 -0.006701 0.000000 0.000000 
1 16.650000 709.161126 838.515067 1.492934 64602.809249 -10293.435177 -238.549345 5553.807509 50.931832 1.440222 5.253441 0.000000 0.000000 0.000000 
1 16.700000 709.511381 843.004374 1.492934 66774.027286 -10603.420695 -245.014945 5647.094109 51.436277 1.458647 4.502949 0.000000 0.000000 0.000000 
1 16.750000 709.890824 847.867790 1.486233 69190.822606 -10952.450500 -252.105086 5747.096640 52.037273 1.477073 4.878195 -0.006701 0.000000 0.000000 
1 16.800000 710.271153 852.354649 1.486233 71483.291051 -11279.474974 -258.732503 5844.261906 52.599047 1.495498 4.502949 0.000000 0.000000 0.000000 
1 16.850000 710.619788 856.467603 1.479533 73636.092713 -11590.084929 -264.879785 5941.349018 53.161633 1.513923 4.127704 -0.006701 0.000000 0.000000 
1 16.900000 711.030174 860.951813 1.479533 76042.567860 -11934.717652 -271.668533 6042.538867 53.782926 1.532348 4.502949 0.000000 0.000000 0.000000 
1 16.950000 711.372162 864.688654 1.466131 78092.231942 -12238.173429 -277.387138 6142.094608 54.383661 1.550773 3.752458 -0.013402 0.000000 0.000000 
1 17.000000 711.764198 868.420577 1.452729 80181.841253 -12559.229230 -283.165836 6247.453677 55.069123 1.569198 3.752458 -0.013402 0.000000 0.000000 
