calcPhase t x y theta P11 P12 P13 P22 P23 P33 U1 U2 y1 y2
1 0.080000 512.743425 1098.013386 1.557168 0.010440 -0.000003 -0.000037 0.010037 0.000000 0.000003 1.500983 -0.000000 0.000000 0.000000 
1 0.085000 512.763881 1099.514229 1.557168 0.010557 -0.000004 -0.000041 0.010039 0.000000 0.000003 1.500983 0.000000 0.000000 0.000000 
1 0.090000 512.784336 1101.015073 1.557168 0.010688 -0.000006 -0.000046 0.010042 0.000000 0.000003 1.500983 0.000000 0.000000 0.000000 
1 0.095000 512.804792 1102.515917 1.557168 0.010832 -0.000007 -0.000050 0.010044 0.000000 0.000003 1.500983 0.000000 0.000000 0.000000 
1 0.100000 512.830361 1104.391972 1.563869 0.011032 -0.000009 -0.000056 0.010046 0.000000 0.000003 1.876229 0.006701 0.000000 0.000000 
1 0.105000 512.843359 1106.268156 1.557168 0.011254 -0.000011 -0.000062 0.010049 0.000001 0.000003 1.876229 -0.006701 0.000000 0.000000 
1 0.110000 512.874043 1108.519421 1.557168 0.011548 -0.000015 -0.000069 0.010051 0.000001 0.000003 2.251475 0.000000 0.000000 0.000000 
1 0.115000 512.894498 1110.020265 1.557168 0.011762 -0.000017 -0.000073 0.010053 0.000001 0.000003 1.500983 -0.000000 0.000000 0.000000 
1 0.120000 512.925182 1112.271531 1.557168 0.012108 -0.000021 -0.000080 0.010056 0.000001 0.000003 2.251475 0.000000 0.000000 0.000000 
1 0.125000 512.955865 1114.522796 1.557168 0.012485 -0.000026 -0.000087 0.010058 0.000001 0.000003 2.251475 0.000000 0.000000 0.000000 
1 0.130000 512.986549 1116.774062 1.557168 0.012893 -0.000030 -0.000094 0.010060 0.000001 0.000003 2.251475 -0.000000 0.000000 0.000000 
1 0.135000 513.017232 1119.025328 1.557168 0.013332 -0.000036 -0.000101 0.010063 0.000001 0.000003 2.251475 0.000000 0.000000 0.000000 
1 0.140000 513.053029 1121.651804 1.550467 0.013884 -0.000044 -0.000109 0.010065 0.000001 0.000003 2.626721 -0.006701 0.000000 0.000000 
1 0.145000 513.098797 1123.902814 1.550467 0.014390 -0.000053 -0.000116 0.010068 0.000001 0.000003 2.251475 -0.000000 0.000000 0.000000 
1 0.150000 513.159821 1126.904160 1.550467 0.015114 -0.000064 -0.000125 0.010070 0.000002 0.000003 3.001966 0.000000 0.000000 0.000000 
1 0.155000 513.205589 1129.155169 1.550467 0.015693 -0.000074 -0.000132 0.010073 0.000002 0.000003 2.251475 0.000000 0.000000 0.000000 
1 0.160000 513.266613 1132.156515 1.550467 0.016514 -0.000088 -0.000141 0.010075 0.000002 0.000003 3.001966 0.000000 0.000000 0.000000 
1 0.165000 513.327637 1135.157861 1.550467 0.017389 -0.000103 -0.000150 0.010078 0.000002 0.000003 3.001966 0.000000 0.000000 0.000000 
1 0.170000 513.388661 1138.159207 1.550467 0.018320 -0.000119 -0.000160 0.010080 0.000002 0.000003 3.001966 0.000000 0.000000 0.000000 
1 0.175000 513.449685 1141.160553 1.550467 0.019307 -0.000136 -0.000169 0.010083 0.000002 0.000003 3.001966 -0.000000 0.000000 0.000000 
1 0.180000 513.510709 1144.161899 1.550467 0.020349 -0.000154 -0.000178 0.010086 0.000003 0.000003 3.001966 0.000000 0.000000 0.000000 
1 0.185000 513.571732 1147.163245 1.550467 0.021446 -0.000173 -0.000187 0.010088 0.000003 0.000003 3.001966 -0.000000 0.000000 0.000000 
1 0.190000 513.640384 1150.539759 1.543766 0.022746 -0.000201 -0.000198 0.010091 0.000003 0.000003 3.377212 -0.006701 0.000000 0.000000 
1 0.195000 513.731660 1153.915738 1.550467 0.024116 -0.000226 -0.000208 0.010094 0.000003 0.000003 3.377212 0.006701 0.000000 0.000000 
1 0.200000 513.800312 1157.292252 1.543766 0.025557 -0.000257 -0.000219 0.010097 0.000004 0.000003 3.377212 -0.006701 0.000000 0.000000 
1 0.205000 513.901729 1161.043339 1.543766 0.027239 -0.000294 -0.000230 0.010100 0.000004 0.000003 3.752458 -0.000000 0.000000 0.000000 
1 0.210000 513.982863 1164.044209 1.543766 0.028648 -0.000325 -0.000239 0.010103 0.000004 0.000003 3.001966 0.000000 0.000000 0.000000 
1 0.215000 514.084280 1167.795296 1.543766 0.030486 -0.000366 -0.000251 0.010106 0.000005 0.000003 3.752458 -0.000000 0.000000 0.000000 
1 0.220000 514.185698 1171.546383 1.543766 0.032411 -0.000410 -0.000262 0.010109 0.000005 0.000003 3.752458 0.000000 0.000000 0.000000 
1 0.225000 514.287115 1175.297470 1.543766 0.034423 -0.000455 -0.000274 0.010113 0.000005 0.000003 3.752458 0.000000 0.000000 0.000000 
1 0.230000 514.388532 1179.048557 1.543766 0.036521 -0.000504 -0.000285 0.010116 0.000005 0.000003 3.752458 0.000000 0.000000 0.000000 
1 0.235000 514.500091 1183.174753 1.537065 0.038929 -0.000567 -0.000298 0.010120 0.000006 0.000003 4.127704 -0.006701 0.000000 0.000000 
1 0.240000 514.626641 1186.925077 1.537065 0.041209 -0.000629 -0.000310 0.010124 0.000006 0.000003 3.752458 0.000000 0.000000 0.000000 
1 0.245000 514.778502 1191.425465 1.537065 0.044059 -0.000706 -0.000324 0.010128 0.000007 0.000003 4.502949 -0.000000 0.000000 0.000000 
1 0.250000 514.905052 1195.175788 1.537065 0.046529 -0.000773 -0.000335 0.010132 0.000007 0.000003 3.752458 0.000000 0.000000 0.000000 
1 0.255000 515.056912 1199.676176 1.537065 0.049608 -0.000858 -0.000349 0.010137 0.000008 0.000003 4.502949 -0.000000 0.000000 0.000000 
2 0.255000 515.056912 1199.676176 1.537065 0.049608 -0.000858 -0.000349 0.010137 0.000008 0.000003 0.000000 0.000000 0.000000 -50.000000 
3 0.255000 515.075179 1199.676162 1.536907 0.049602 -0.000855 -0.000349 0.010134 0.000008 0.000003 0.000000 0.000000 0.000000 0.000000 
1 0.260000 515.215037 1203.801496 1.530206 0.052533 -0.000946 -0.000362 0.010139 0.000008 0.000003 4.127704 -0.006701 0.000000 0.000000 
1 0.265000 515.382535 1207.925800 1.536907 0.055570 -0.001032 -0.000374 0.010144 0.000008 0.000003 4.127704 0.006701 0.000000 0.000000 
1 0.270000 515.535108 1212.426164 1.536907 0.059002 -0.001129 -0.000388 0.010149 0.000009 0.000003 4.502949 0.000000 0.000000 0.000000 
1 0.275000 515.700395 1217.301558 1.530206 0.062861 -0.001253 -0.000403 0.010155 0.000010 0.000003 4.878195 -0.006701 0.000000 0.000000 
1 0.280000 515.883120 1221.800799 1.530206 0.066552 -0.001372 -0.000417 0.010161 0.000010 0.000003 4.502949 -0.000000 0.000000 0.000000 
1 0.285000 516.065845 1226.300039 1.530206 0.070369 -0.001496 -0.000431 0.010167 0.000011 0.000003 4.502949 0.000000 0.000000 0.000000 
1 0.290000 516.248570 1230.799280 1.530206 0.074311 -0.001626 -0.000445 0.010173 0.000011 0.000003 4.502949 0.000000 0.000000 0.000000 
1 0.295000 516.461749 1236.048394 1.530206 0.079068 -0.001783 -0.000461 0.010181 0.000012 0.000003 5.253441 0.000000 0.000000 0.000000 
1 0.300000 516.644474 1240.547634 1.530206 0.083281 -0.001923 -0.000475 0.010187 0.000012 0.000003 4.502949 -0.000000 0.000000 0.000000 
1 0.305000 516.857653 1245.796748 1.530206 0.088354 -0.002094 -0.000491 0.010195 0.000013 0.000003 5.253441 0.000000 0.000000 0.000000 
1 0.310000 517.040378 1250.295989 1.530206 0.092837 -0.002245 -0.000505 0.010202 0.000014 0.000003 4.502949 -0.000000 0.000000 0.000000 
1 0.315000 517.253557 1255.545103 1.530206 0.098227 -0.002428 -0.000521 0.010211 0.000014 0.000003 5.253441 0.000000 0.000000 0.000000 
1 0.320000 517.466736 1260.794217 1.530206 0.103786 -0.002618 -0.000538 0.010219 0.000015 0.000003 5.253441 -0.000000 0.000000 0.000000 
1 0.325000 517.664688 1265.668394 1.523505 0.109100 -0.002819 -0.000553 0.010229 0.000016 0.000003 4.878195 -0.006701 0.000000 0.000000 
1 0.330000 517.913035 1270.915962 1.523505 0.114986 -0.003043 -0.000569 0.010239 0.000017 0.000003 5.253441 -0.000000 0.000000 0.000000 
1 0.335000 518.161383 1276.163529 1.523505 0.121043 -0.003275 -0.000585 0.010250 0.000017 0.000003 5.253441 0.000000 0.000000 0.000000 
1 0.340000 518.409730 1281.411097 1.523505 0.127271 -0.003515 -0.000601 0.010261 0.000018 0.000003 5.253441 -0.000000 0.000000 0.000000 
1 0.345000 518.693556 1287.408317 1.523505 0.134596 -0.003799 -0.000620 0.010273 0.000019 0.000003 6.003933 0.000000 0.000000 0.000000 
1 0.350000 518.941903 1292.655885 1.523505 0.141189 -0.004056 -0.000636 0.010285 0.000020 0.000003 5.253441 0.000000 0.000000 0.000000 
1 0.355000 519.207990 1298.278279 1.516805 0.148439 -0.004365 -0.000654 0.010300 0.000021 0.000003 5.628687 -0.006701 0.000000 0.000000 
1 0.360000 519.511745 1303.898763 1.523505 0.155888 -0.004660 -0.000671 0.010313 0.000021 0.000003 5.628687 0.006701 0.000000 0.000000 
1 0.365000 519.777831 1309.521157 1.516805 0.163530 -0.004989 -0.000689 0.010329 0.000022 0.000003 5.628687 -0.006701 0.000000 0.000000 
1 0.370000 520.101836 1315.516341 1.516805 0.171897 -0.005353 -0.000707 0.010346 0.000023 0.000003 6.003933 0.000000 0.000000 0.000000 
1 0.375000 520.385341 1320.762127 1.516805 0.179401 -0.005680 -0.000723 0.010362 0.000024 0.000003 5.253441 0.000000 0.000000 0.000000 
1 0.380000 520.709346 1326.757311 1.516805 0.188186 -0.006066 -0.000742 0.010380 0.000025 0.000003 6.003933 0.000000 0.000000 0.000000 
1 0.385000 521.033351 1332.752494 1.516805 0.197194 -0.006464 -0.000761 0.010399 0.000026 0.000003 6.003933 -0.000000 0.000000 0.000000 
1 0.390000 521.357357 1338.747678 1.516805 0.206425 -0.006874 -0.000779 0.010419 0.000027 0.000003 6.003933 0.000000 0.000000 0.000000 
1 0.395000 521.681362 1344.742862 1.516805 0.215879 -0.007296 -0.000798 0.010439 0.000028 0.000003 6.003933 0.000000 0.000000 0.000000 
1 0.400000 522.025617 1351.112744 1.510104 0.226165 -0.007793 -0.000818 0.010464 0.000030 0.000003 6.379178 -0.006701 0.000000 0.000000 
1 0.405000 522.389788 1357.105622 1.510104 0.236075 -0.008274 -0.000836 0.010488 0.000031 0.000003 6.003933 0.000000 0.000000 0.000000 
1 0.410000 522.753958 1363.098500 1.510104 0.246208 -0.008769 -0.000855 0.010513 0.000032 0.000003 6.003933 0.000000 0.000000 0.000000 
1 0.415000 523.163650 1369.840488 1.510104 0.257875 -0.009342 -0.000876 0.010542 0.000033 0.000003 6.754424 0.000000 0.000000 0.000000 
1 0.420000 523.527820 1375.833366 1.510104 0.268482 -0.009865 -0.000894 0.010569 0.000034 0.000003 6.003933 0.000000 0.000000 0.000000 
1 0.425000 523.914751 1382.200799 1.503403 0.279992 -0.010475 -0.000914 0.010601 0.000036 0.000003 6.379178 -0.006701 0.000000 0.000000 
1 0.430000 524.344340 1388.565496 1.510104 0.291759 -0.011063 -0.000934 0.010631 0.000037 0.000003 6.379178 0.006701 0.000000 0.000000 
1 0.435000 524.754031 1395.307484 1.510104 0.304493 -0.011701 -0.000955 0.010664 0.000038 0.000003 6.754424 0.000000 0.000000 0.000000 
1 0.440000 525.140962 1401.674917 1.503403 0.316773 -0.012362 -0.000975 0.010700 0.000039 0.000003 6.379178 -0.006701 0.000000 0.000000 
1 0.445000 525.595821 1408.414008 1.503403 0.330051 -0.013079 -0.000996 0.010739 0.000041 0.000003 6.754424 0.000000 0.000000 0.000000 
1 0.450000 526.050680 1415.153099 1.503403 0.343611 -0.013816 -0.001017 0.010779 0.000042 0.000003 6.754424 0.000000 0.000000 0.000000 
1 0.455000 526.505539 1421.892190 1.503403 0.357454 -0.014572 -0.001038 0.010820 0.000044 0.000003 6.754424 0.000000 0.000000 0.000000 
1 0.460000 526.960398 1428.631282 1.503403 0.371579 -0.015347 -0.001059 0.010863 0.000045 0.000003 6.754424 0.000000 0.000000 0.000000 
1 0.465000 527.415257 1435.370373 1.503403 0.385987 -0.016141 -0.001079 0.010906 0.000046 0.000003 6.754424 -0.000000 0.000000 0.000000 
1 0.470000 527.870116 1442.109464 1.503403 0.400678 -0.016954 -0.001100 0.010952 0.000048 0.000003 6.754424 0.000000 0.000000 0.000000 
1 0.475000 528.350244 1449.222949 1.496702 0.416485 -0.017887 -0.001123 0.011005 0.000049 0.000003 7.129670 -0.006701 0.000000 0.000000 
1 0.480000 528.850250 1455.958841 1.496702 0.431750 -0.018791 -0.001144 0.011058 0.000051 0.000003 6.754424 0.000000 0.000000 0.000000 
1 0.485000 529.350256 1462.694733 1.496702 0.447298 -0.019717 -0.001165 0.011112 0.000053 0.000003 6.754424 0.000000 0.000000 0.000000 
1 0.490000 529.905818 1470.179057 1.496702 0.464905 -0.020771 -0.001188 0.011174 0.000054 0.000003 7.504916 0.000000 0.000000 0.000000 
1 0.495000 530.433602 1477.289166 1.490001 0.481947 -0.021853 -0.001210 0.011239 0.000056 0.000003 7.129670 -0.006701 0.000000 0.000000 
1 0.500000 531.009017 1484.395578 1.496702 0.499312 -0.022902 -0.001232 0.011302 0.000058 0.000003 7.129670 0.006701 0.000000 0.000000 
1 0.505000 531.536801 1491.505686 1.490001 0.516984 -0.024034 -0.001254 0.011372 0.000060 0.000003 7.129670 -0.006701 0.000000 0.000000 
1 0.510000 532.142501 1498.986120 1.490001 0.535926 -0.025253 -0.001278 0.011447 0.000061 0.000003 7.504916 -0.000000 0.000000 0.000000 
1 0.515000 532.717916 1506.092532 1.496702 0.554254 -0.026376 -0.001300 0.011515 0.000063 0.000003 7.129670 0.006701 0.000000 0.000000 
1 0.520000 533.245700 1513.202640 1.490001 0.572888 -0.027585 -0.001322 0.011591 0.000065 0.000003 7.129670 -0.006701 0.000000 0.000000 
1 0.525000 533.851400 1520.683073 1.490001 0.592843 -0.028885 -0.001346 0.011673 0.000067 0.000003 7.504916 0.000000 0.000000 0.000000 
1 0.530000 534.457100 1528.163507 1.490001 0.613148 -0.030213 -0.001369 0.011757 0.000069 0.000003 7.504916 0.000000 0.000000 0.000000 
1 0.535000 535.093085 1536.017962 1.483301 0.634831 -0.031712 -0.001393 0.011856 0.000071 0.000003 7.880162 -0.006701 0.000000 0.000000 
1 0.540000 535.748897 1543.494170 1.483301 0.655841 -0.033170 -0.001417 0.011952 0.000073 0.000003 7.504916 0.000000 0.000000 0.000000 
1 0.545000 536.404708 1550.970377 1.483301 0.677199 -0.034659 -0.001440 0.012052 0.000075 0.000003 7.504916 0.000000 0.000000 0.000000 
1 0.550000 537.060519 1558.446584 1.483301 0.698907 -0.036179 -0.001463 0.012153 0.000077 0.000003 7.504916 0.000000 0.000000 0.000000 
1 0.555000 537.749121 1566.296601 1.476600 0.722062 -0.037885 -0.001488 0.012272 0.000079 0.000003 7.880162 -0.006701 0.000000 0.000000 
1 0.560000 538.490308 1574.141828 1.483301 0.745617 -0.039549 -0.001513 0.012384 0.000081 0.000003 7.880162 0.006701 0.000000 0.000000 
1 0.565000 539.146120 1581.618035 1.483301 0.768408 -0.041165 -0.001536 0.012495 0.000083 0.000003 7.504916 0.000000 0.000000 0.000000 
1 0.570000 539.834721 1589.468053 1.476600 0.792701 -0.042976 -0.001560 0.012623 0.000086 0.000003 7.880162 -0.006701 0.000000 0.000000 
1 0.575000 540.575909 1597.313280 1.483301 0.817393 -0.044741 -0.001585 0.012745 0.000088 0.000003 7.880162 0.006701 0.000000 0.000000 
1 0.580000 541.264511 1605.163297 1.476600 0.842456 -0.046624 -0.001610 0.012879 0.000090 0.000003 7.880162 -0.006701 0.000000 0.000000 
1 0.585000 542.040993 1613.382107 1.476600 0.869126 -0.048635 -0.001635 0.013023 0.000093 0.000003 8.255407 0.000000 0.000000 0.000000 
1 0.590000 542.782180 1621.227334 1.469899 0.894962 -0.050680 -0.001660 0.013175 0.000095 0.000003 7.880162 -0.006701 0.000000 0.000000 
1 0.595000 543.575920 1629.067418 1.476600 0.921199 -0.052675 -0.001684 0.013320 0.000098 0.000003 7.880162 0.006701 0.000000 0.000000 
1 0.600000 544.317108 1636.912645 1.469899 0.947805 -0.054796 -0.001709 0.013479 0.000100 0.000003 7.880162 -0.006701 0.000000 0.000000 
1 0.605000 545.148645 1645.126067 1.469899 0.976091 -0.057059 -0.001735 0.013650 0.000103 0.000003 8.255407 0.000000 0.000000 0.000000 
1 0.610000 545.980182 1653.339489 1.469899 1.004800 -0.059366 -0.001761 0.013825 0.000105 0.000003 8.255407 -0.000000 0.000000 0.000000 
1 0.615000 546.811719 1661.552910 1.469899 1.033931 -0.061715 -0.001786 0.014004 0.000108 0.000003 8.255407 0.000000 0.000000 0.000000 
1 0.620000 547.643256 1669.766332 1.469899 1.063486 -0.064107 -0.001812 0.014188 0.000110 0.000003 8.255407 0.000000 0.000000 0.000000 
1 0.625000 548.474793 1677.979754 1.469899 1.093464 -0.066542 -0.001838 0.014376 0.000113 0.000003 8.255407 0.000000 0.000000 0.000000 
2 0.625000 548.474793 1677.979754 1.469899 1.093464 -0.066542 -0.001838 0.014376 0.000113 0.000003 0.000000 0.000000 0.000000 -50.000000 
3 0.625000 548.471137 1677.979976 1.469905 1.071351 -0.065197 -0.001801 0.014294 0.000111 0.000003 0.000000 0.000000 0.000000 0.000000 
1 0.630000 549.302623 1686.193403 1.469905 1.101138 -0.067625 -0.001826 0.014483 0.000113 0.000003 8.255407 -0.000000 0.000000 0.000000 
2 0.630000 549.302623 1686.193403 1.469905 1.101138 -0.067625 -0.001826 0.014483 0.000113 0.000003 0.000000 0.000000 0.000000 -50.000000 
3 0.630000 549.300655 1686.193524 1.469908 1.078711 -0.066248 -0.001789 0.014398 0.000111 0.000003 0.000000 0.000000 0.000000 0.000000 
1 0.635000 550.169908 1694.780291 1.463207 1.109631 -0.068882 -0.001815 0.014609 0.000114 0.000003 8.630653 -0.006701 0.000000 0.000000 
2 0.635000 550.169908 1694.780291 1.463207 1.109631 -0.068882 -0.001815 0.014609 0.000114 0.000003 0.000000 0.000000 0.000000 -50.000000 
3 0.635000 550.169643 1694.780308 1.463208 1.086880 -0.067470 -0.001777 0.014522 0.000112 0.000003 0.000000 0.000000 0.000000 0.000000 
1 0.640000 551.056117 1702.987982 1.463208 1.116255 -0.069982 -0.001802 0.014724 0.000114 0.000003 8.255407 0.000000 0.000000 0.000000 
2 0.640000 551.056117 1702.987982 1.463208 1.116255 -0.069982 -0.001802 0.014724 0.000114 0.000003 0.000000 0.000000 0.000000 -50.000000 
3 0.640000 551.057831 1702.987875 1.463205 1.093230 -0.068539 -0.001764 0.014633 0.000112 0.000003 0.000000 0.000000 0.000000 0.000000 
1 0.645000 551.944328 1711.195546 1.463205 1.122389 -0.071042 -0.001788 0.014836 0.000114 0.000003 8.255407 0.000000 0.000000 0.000000 
2 0.645000 551.944328 1711.195546 1.463205 1.122389 -0.071042 -0.001788 0.014836 0.000114 0.000003 0.000000 0.000000 0.000000 -50.000000 
3 0.645000 551.948046 1711.195311 1.463199 1.099107 -0.069568 -0.001751 0.014743 0.000112 0.000003 0.000000 0.000000 0.000000 0.000000 
1 0.650000 552.874889 1719.776053 1.456498 1.129346 -0.072276 -0.001775 0.014969 0.000115 0.000003 8.630653 -0.006701 0.000000 0.000000 
1 0.655000 553.816412 1727.977595 1.456498 1.158661 -0.074912 -0.001799 0.015190 0.000118 0.000003 8.255407 0.000000 0.000000 0.000000 
1 0.660000 554.800731 1736.551934 1.463199 1.189739 -0.077609 -0.001823 0.015412 0.000120 0.000003 8.630653 0.006701 0.000000 0.000000 
1 0.665000 555.727574 1745.132676 1.456498 1.221212 -0.080458 -0.001847 0.015654 0.000123 0.000003 8.630653 -0.006701 0.000000 0.000000 
1 0.670000 556.711893 1753.707015 1.449798 1.253077 -0.083461 -0.001872 0.015915 0.000126 0.000003 8.630653 -0.006701 0.000000 0.000000 
1 0.675000 557.753645 1762.274566 1.456498 1.285384 -0.086406 -0.001896 0.016168 0.000129 0.000003 8.630653 0.006701 0.000000 0.000000 
1 0.680000 558.737965 1770.848905 1.449798 1.318084 -0.089509 -0.001920 0.016442 0.000132 0.000003 8.630653 -0.006701 0.000000 0.000000 
1 0.685000 559.825010 1779.788958 1.449798 1.352649 -0.092801 -0.001946 0.016734 0.000135 0.000003 9.005899 0.000000 0.000000 0.000000 
1 0.690000 560.821468 1787.984006 1.449798 1.384734 -0.095867 -0.001969 0.017007 0.000138 0.000003 8.255407 0.000000 0.000000 0.000000 
1 0.695000 561.908514 1796.924059 1.449798 1.420170 -0.099265 -0.001995 0.017312 0.000141 0.000003 9.005899 0.000000 0.000000 0.000000 
1 0.700000 562.950266 1805.491610 1.443097 1.454528 -0.102688 -0.002019 0.017627 0.000144 0.000003 8.630653 -0.006701 0.000000 0.000000 
2 0.700000 562.950266 1805.491610 1.443097 1.454528 -0.102688 -0.002019 0.017627 0.000144 0.000003 0.000000 0.000000 0.000000 -50.000000 
3 0.700000 563.148203 1805.491557 1.442818 1.453739 -0.102592 -0.002018 0.017615 0.000144 0.000003 0.000000 0.000000 0.000000 0.000000 
1 0.705000 564.297619 1814.423805 1.442818 1.490014 -0.106223 -0.002043 0.017951 0.000147 0.000003 9.005899 0.000000 0.000000 0.000000 
1 0.710000 565.447036 1823.356053 1.442818 1.526742 -0.109913 -0.002069 0.018295 0.000150 0.000003 9.005899 -0.000000 0.000000 0.000000 
1 0.715000 566.596452 1832.288302 1.442818 1.563925 -0.113661 -0.002094 0.018646 0.000153 0.000003 9.005899 0.000000 0.000000 0.000000 
1 0.720000 567.697976 1840.848373 1.436117 1.599952 -0.117429 -0.002118 0.019008 0.000157 0.000003 8.630653 -0.006701 0.000000 0.000000 
1 0.725000 568.907219 1849.772719 1.436117 1.637989 -0.121420 -0.002144 0.019394 0.000160 0.000003 9.005899 0.000000 0.000000 0.000000 
1 0.730000 570.116462 1858.697064 1.436117 1.676480 -0.125472 -0.002169 0.019788 0.000164 0.000003 9.005899 0.000000 0.000000 0.000000 
1 0.735000 571.325706 1867.621410 1.436117 1.715424 -0.129586 -0.002195 0.020190 0.000167 0.000003 9.005899 0.000000 0.000000 0.000000 
1 0.740000 572.534949 1876.545756 1.436117 1.754822 -0.133761 -0.002220 0.020600 0.000171 0.000003 9.005899 0.000000 0.000000 0.000000 
1 0.745000 573.744192 1885.470101 1.436117 1.794674 -0.137998 -0.002245 0.021019 0.000174 0.000003 9.005899 0.000000 0.000000 0.000000 
1 0.750000 574.953435 1894.394447 1.436117 1.834980 -0.142297 -0.002271 0.021446 0.000177 0.000003 9.005899 0.000000 0.000000 0.000000 
1 0.755000 576.213064 1903.690641 1.429416 1.877408 -0.146981 -0.002297 0.021923 0.000181 0.000003 9.381145 -0.006701 0.000000 0.000000 
1 0.760000 577.482080 1912.606683 1.429416 1.918602 -0.151544 -0.002323 0.022389 0.000185 0.000003 9.005899 0.000000 0.000000 0.000000 
1 0.765000 578.751096 1921.522726 1.429416 1.960249 -0.156171 -0.002348 0.022865 0.000188 0.000003 9.005899 -0.000000 0.000000 0.000000 
1 0.770000 580.072988 1930.810270 1.422716 2.004070 -0.161206 -0.002375 0.023395 0.000192 0.000003 9.381145 -0.006701 0.000000 0.000000 
1 0.775000 581.457084 1940.088748 1.429416 2.048427 -0.166167 -0.002401 0.023911 0.000196 0.000003 9.381145 0.006701 0.000000 0.000000 
1 0.780000 582.778975 1949.376292 1.422716 2.093232 -0.171347 -0.002428 0.024461 0.000200 0.000003 9.381145 -0.006701 0.000000 0.000000 
1 0.785000 584.107707 1958.283631 1.422716 2.136707 -0.176388 -0.002453 0.025000 0.000204 0.000003 9.005899 -0.000000 0.000000 0.000000 
1 0.790000 585.436439 1967.190970 1.422716 2.180635 -0.181497 -0.002479 0.025550 0.000208 0.000003 9.005899 0.000000 0.000000 0.000000 
1 0.795000 586.875899 1976.840587 1.422716 2.228735 -0.187109 -0.002506 0.026156 0.000212 0.000003 9.756391 0.000000 0.000000 0.000000 
1 0.800000 588.259995 1986.119065 1.416015 2.275439 -0.192734 -0.002533 0.026777 0.000216 0.000003 9.381145 -0.006701 0.000000 0.000000 
1 0.805000 589.648383 1995.017301 1.416015 2.320737 -0.198207 -0.002558 0.027384 0.000220 0.000003 9.005899 0.000000 0.000000 0.000000 
1 0.810000 591.152470 2004.657056 1.416015 2.370321 -0.204215 -0.002586 0.028054 0.000224 0.000003 9.756391 0.000000 0.000000 0.000000 
1 0.815000 592.598707 2013.926051 1.409314 2.418447 -0.210231 -0.002612 0.028739 0.000229 0.000003 9.381145 -0.006701 0.000000 0.000000 
1 0.820000 594.107022 2023.185147 1.416015 2.467115 -0.216165 -0.002639 0.029408 0.000233 0.000003 9.381145 0.006701 0.000000 0.000000 
1 0.825000 595.553260 2032.454143 1.409314 2.516222 -0.222338 -0.002665 0.030119 0.000237 0.000003 9.381145 -0.006701 0.000000 0.000000 
1 0.830000 597.121907 2042.083603 1.409314 2.567814 -0.228843 -0.002693 0.030872 0.000241 0.000003 9.756391 0.000000 0.000000 0.000000 
1 0.835000 598.569889 2050.972335 1.409314 2.615909 -0.234925 -0.002718 0.031579 0.000246 0.000003 9.005899 -0.000000 0.000000 0.000000 
